customer_id,year_month,age,segment,income,spend,balance_avg,loan,digital_logins_30d,incoming_tx_cnt_30d,outgoing_tx_cnt_30d,salary_variance,balance_trend_90d,spend_travel,spend_food_grocery,spend_entertainment,spend_education,spend_utilities,spend_health,spend_shopping,travel_tx_cnt_90d,recency_last_travel_days,bill_autopay_active,failed_payments_90d,payday_cadence_days,days_since_last_payday,season_flag,upcoming_bill_due_days,balance_ratio,surplus,spend_ratio,dti,cashflow_volatility,liquidity_buffer,digital_index,inflow_baseline_90d,max_inflow_z_30d,max_inflow_pct_30d,large_inflow_flag_7d,days_since_large_inflow
449,2025-08,21,student,5584327.0,4634233.0,2915739.0,17192128.0,15,3,24,675668.0,-0.067,102601.0,1078574.0,539022.0,283961.0,342563.0,470260.0,643564.0,0,33,1,0,14,29,pre_holiday,7,0.522,950094.0,0.83,3.079,0.423,1.232,0.6,4761246.0,2.152,0.896,1,2
450,2025-08,32,worker,8932217.0,4127808.0,678885.0,0.0,20,3,17,283452.0,0.734,176936.0,1010774.0,163604.0,0.0,265236.0,372991.0,342161.0,0,1,1,0,14,8,none,15,0.076,4804409.0,0.462,0.0,0.238,1.246,1.111,8855738.0,2.095,0.89,1,2
451,2025-08,22,student,2628581.0,1733447.0,1322584.0,0.0,15,7,20,240487.0,0.375,451783.0,430913.0,215745.0,149204.0,175343.0,25969.0,164914.0,4,1,1,0,14,9,holiday_week,4,0.503,895134.0,0.659,0.0,0.301,1.521,0.714,2391755.0,-1.643,0.162,0,59
452,2025-08,68,senior,5607087.0,3311109.0,934719.0,0.0,10,7,22,525196.0,0.34,443683.0,523122.0,334139.0,122080.0,324152.0,14080.0,299877.0,1,1,0,0,14,5,none,5,0.167,2295978.0,0.591,0.0,0.292,1.129,0.435,4973850.0,1.413,0.804,0,71
453,2025-08,49,family,9134672.0,8349332.0,2308729.0,0.0,16,1,26,125528.0,-0.503,1078222.0,2573461.0,331081.0,282493.0,807512.0,411358.0,534515.0,2,1,1,0,14,6,holiday_week,8,0.253,785340.0,0.914,0.0,0.088,0.824,0.593,10011545.0,-1.702,0.154,0,67
454,2025-08,21,student,4442051.0,2298696.0,1360727.0,0.0,19,4,22,13504.0,0.815,244975.0,519269.0,183347.0,136381.0,0.0,0.0,94294.0,1,1,1,0,14,13,holiday_week,9,0.306,2143356.0,0.517,0.0,0.264,1.558,0.826,5385019.0,0.093,0.523,0,87
455,2025-08,22,student,3845630.0,3694245.0,436573.0,11004648.0,16,5,21,218570.0,-0.311,205725.0,997777.0,206488.0,716424.0,286936.0,321927.0,352818.0,1,1,0,1,30,29,none,0,0.114,151386.0,0.961,2.862,0.436,0.639,0.727,3212178.0,1.125,0.755,0,74
456,2025-08,18,student,3275580.0,2342059.0,501625.0,14010228.0,23,10,17,328820.0,0.832,468315.0,312969.0,236038.0,56244.0,168557.0,61014.0,310874.0,4,1,1,0,30,26,none,9,0.153,933521.0,0.715,4.277,0.414,0.913,1.278,3357659.0,-1.432,0.193,0,54
457,2025-08,34,other,2724383.0,1486723.0,1089085.0,4974371.0,21,3,18,56096.0,0.96,208010.0,324808.0,264225.0,85629.0,97819.0,142319.0,301180.0,1,1,1,0,30,27,pre_holiday,12,0.4,1237660.0,0.546,1.826,0.321,1.649,1.105,2582354.0,1.349,0.794,0,56
458,2025-08,37,worker,6346658.0,3924829.0,3296804.0,0.0,15,4,19,152035.0,0.281,65532.0,1274685.0,254322.0,150071.0,321487.0,55680.0,567884.0,0,100,1,0,30,13,none,8,0.519,2421828.0,0.618,0.0,0.309,1.649,0.75,6027211.0,-0.866,0.296,0,14
459,2025-08,44,family,23969536.0,14375901.0,7829588.0,0.0,15,2,26,2124482.0,0.514,0.0,4516642.0,1581667.0,0.0,1052037.0,545229.0,2914992.0,0,365,0,1,14,19,none,4,0.327,9593635.0,0.6,0.0,0.018,1.378,0.556,22461292.0,-0.995,0.27,0,88
460,2025-08,33,worker,7782443.0,4115412.0,2822072.0,26903868.0,18,2,32,483182.0,-1.0,429879.0,686831.0,347980.0,48451.0,344097.0,345312.0,108873.0,1,1,0,1,30,21,post_holiday,2,0.363,3667031.0,0.529,3.457,0.227,1.631,0.545,6615375.0,1.211,0.77,0,86
461,2025-08,37,worker,11141719.0,8180518.0,4367923.0,0.0,18,4,21,1457489.0,-0.038,514899.0,1536875.0,691550.0,92755.0,490566.0,252713.0,786437.0,0,1,1,0,30,7,none,0,0.392,2961201.0,0.734,0.0,0.127,1.215,0.818,4036120.0,-1.433,0.193,0,71
462,2025-08,22,student,2135458.0,1144205.0,373937.0,11216628.0,22,2,17,22568.0,0.546,0.0,172710.0,85899.0,113984.0,119136.0,58053.0,197261.0,0,351,0,1,30,13,none,3,0.175,991252.0,0.536,5.253,0.388,1.26,1.222,2413540.0,-1.52,0.18,0,88
463,2025-08,69,senior,11202098.0,4401809.0,5412234.0,0.0,8,4,20,1989585.0,0.466,419224.0,786305.0,178108.0,87599.0,379173.0,343731.0,650937.0,0,1,1,0,30,16,none,10,0.483,6800289.0,0.393,0.0,0.335,2.502,0.381,8914519.0,1.785,0.856,1,2
464,2025-08,33,worker,9337885.0,6191471.0,4352540.0,10028261.0,12,6,24,157807.0,-0.499,301720.0,722819.0,619706.0,0.0,496741.0,143220.0,418471.0,0,1,1,0,30,11,none,9,0.466,3146414.0,0.663,1.074,0.123,1.457,0.48,8065751.0,0.186,0.546,0,32
465,2025-08,29,worker,10869966.0,4886828.0,8898727.0,0.0,16,2,21,450649.0,-0.082,498673.0,1083990.0,336684.0,0.0,386105.0,0.0,915162.0,1,1,0,2,30,14,none,4,0.819,5983138.0,0.45,0.0,0.212,2.933,0.727,9423783.0,-2.493,0.076,0,111
466,2025-08,34,worker,22164953.0,13458025.0,6212293.0,57427712.0,21,1,22,1264607.0,-1.0,1681703.0,3850272.0,512661.0,521170.0,1286570.0,0.0,1205594.0,1,1,0,0,30,13,holiday_week,5,0.28,8706929.0,0.607,2.591,0.273,1.285,0.913,17342513.0,1.467,0.813,1,2
467,2025-08,22,worker,16697241.0,9745087.0,4467268.0,52238755.0,25,6,28,54718.0,0.236,254500.0,1636320.0,1306251.0,313362.0,898583.0,595565.0,713104.0,0,1,0,1,30,1,none,0,0.268,6952154.0,0.584,3.129,0.352,1.315,0.862,15629219.0,-0.697,0.332,0,103
468,2025-08,64,senior,6636069.0,3910752.0,3241148.0,0.0,7,5,21,385305.0,-0.797,585512.0,882981.0,345256.0,108087.0,249691.0,213629.0,615799.0,0,1,0,0,30,23,holiday_week,7,0.488,2725317.0,0.589,0.0,0.025,1.677,0.318,5928353.0,-2.405,0.083,0,12
469,2025-08,18,student,3057325.0,3118913.0,881863.0,11102500.0,21,5,17,172169.0,0.559,105567.0,670437.0,224338.0,553715.0,285145.0,240329.0,391147.0,0,60,1,0,30,27,holiday_week,6,0.288,0.0,1.02,3.631,0.054,0.773,1.167,2422990.0,-2.857,0.054,0,69
470,2025-08,22,worker,8763091.0,6383576.0,1937481.0,0.0,21,4,20,440006.0,0.582,241349.0,2050787.0,959682.0,60816.0,453349.0,207670.0,575410.0,0,1,1,0,30,22,none,13,0.221,2379515.0,0.728,0.0,0.265,0.99,1.0,8083034.0,1.549,0.825,1,0
471,2025-08,34,worker,11739437.0,8884472.0,2746183.0,36629432.0,22,1,23,209895.0,-0.163,409457.0,1620238.0,0.0,262979.0,1018070.0,0.0,780727.0,0,1,1,0,30,28,holiday_week,0,0.234,2854965.0,0.757,3.12,0.092,0.97,0.917,10507301.0,-1.474,0.186,0,11
472,2025-08,34,worker,9465570.0,4293017.0,4234930.0,25169719.0,20,3,18,772701.0,0.285,616117.0,795920.0,630963.0,379772.0,404015.0,0.0,230450.0,0,1,1,0,30,12,pre_holiday,3,0.447,5172553.0,0.454,2.659,0.236,2.089,1.053,9836391.0,-2.132,0.106,0,116
473,2025-08,18,student,3342201.0,2078533.0,657181.0,0.0,16,6,17,147502.0,-0.048,99690.0,338451.0,81736.0,137839.0,106060.0,285311.0,204978.0,0,33,0,0,30,1,none,1,0.197,1263668.0,0.622,0.0,0.32,1.12,0.889,2336007.0,1.096,0.749,0,95
474,2025-08,19,student,7727002.0,5812988.0,1808540.0,0.0,20,10,13,890021.0,0.159,919399.0,805336.0,545898.0,861060.0,726242.0,344308.0,1152913.0,2,1,1,0,30,8,none,8,0.234,1914014.0,0.752,0.0,0.436,0.976,1.429,6020815.0,1.381,0.799,0,41
475,2025-08,40,worker,9435847.0,5343715.0,3454716.0,28834211.0,23,10,26,481053.0,-0.466,991610.0,1482518.0,288187.0,63674.0,75430.0,247021.0,755085.0,1,1,1,0,14,25,none,11,0.366,4092132.0,0.566,3.056,0.157,1.529,0.852,9518832.0,-1.349,0.206,0,64
476,2025-08,29,worker,21962701.0,18804672.0,8645953.0,0.0,18,7,21,258449.0,0.33,327553.0,4176031.0,699219.0,0.0,1553276.0,958186.0,3552320.0,0,1,0,0,30,4,none,0,0.394,3158029.0,0.856,0.0,0.302,1.044,0.818,17658859.0,1.565,0.827,1,2
477,2025-08,45,worker,10137580.0,5470193.0,2444903.0,25869771.0,19,6,19,247210.0,-0.689,0.0,1301363.0,815210.0,282904.0,269464.0,0.0,871974.0,0,361,1,0,30,16,none,7,0.241,4667387.0,0.54,2.552,0.311,1.374,0.95,7750075.0,3.523,0.971,1,2
478,2025-08,31,worker,18344887.0,12420315.0,311045.0,79382132.0,20,2,22,942827.0,-0.773,1692897.0,4217361.0,2187766.0,554755.0,1412453.0,188428.0,1045587.0,1,1,1,0,14,0,none,5,0.017,5924571.0,0.677,4.327,0.094,0.764,0.87,14886075.0,2.309,0.91,1,2
479,2025-08,34,worker,11128966.0,7034533.0,53993.0,28994252.0,14,4,24,38509.0,-0.005,386256.0,2422272.0,508400.0,80224.0,513428.0,701889.0,105921.0,0,1,0,0,30,9,holiday_week,0,0.005,4094433.0,0.632,2.605,0.364,0.799,0.56,9847501.0,2.042,0.885,1,2
480,2025-08,41,worker,13756695.0,10243897.0,1450915.0,0.0,14,4,18,103149.0,-0.045,158471.0,984921.0,1025487.0,0.0,479637.0,651630.0,647514.0,0,1,0,0,30,3,pre_holiday,10,0.105,3512798.0,0.745,0.0,0.3,0.813,0.737,12180497.0,0.539,0.631,0,91
481,2025-08,32,worker,7620756.0,4754792.0,845226.0,31811409.0,23,4,25,658227.0,0.173,178678.0,1366145.0,409782.0,0.0,285308.0,77091.0,381577.0,0,1,1,0,14,3,pre_holiday,16,0.111,2865964.0,0.624,4.174,0.165,0.979,0.885,6618674.0,-0.761,0.319,0,112
482,2025-08,18,student,2719091.0,1847258.0,806484.0,6400853.0,16,5,16,78537.0,-0.242,72066.0,465763.0,313773.0,139773.0,90180.0,1428.0,138719.0,0,100,0,0,30,4,post_holiday,0,0.297,871833.0,0.679,2.354,0.271,1.173,0.941,2027668.0,-0.096,0.476,0,114
483,2025-08,31,worker,11535007.0,7896641.0,1436091.0,0.0,13,4,22,1506583.0,0.899,1209341.0,1538798.0,0.0,179779.0,466077.0,193285.0,1503531.0,1,1,0,0,14,16,none,9,0.124,3638366.0,0.685,0.0,0.234,0.912,0.565,11719266.0,0.756,0.68,0,9
484,2025-08,31,worker,13880474.0,8464894.0,3071810.0,0.0,18,2,30,943675.0,0.122,654568.0,2206292.0,865023.0,357979.0,494777.0,263701.0,1605840.0,0,1,0,0,30,20,none,8,0.221,5415580.0,0.61,0.0,0.342,1.183,0.581,15253710.0,-2.156,0.104,0,80
485,2025-08,18,student,4065777.0,3223202.0,691410.0,0.0,14,9,23,235034.0,0.155,490700.0,288374.0,151416.0,639055.0,154352.0,354460.0,878189.0,2,1,1,0,30,8,none,10,0.17,842575.0,0.793,0.0,0.217,0.845,0.583,2494093.0,-1.319,0.211,0,44
486,2025-08,30,worker,6260448.0,4731385.0,1430785.0,0.0,16,6,27,51722.0,0.139,471315.0,1680684.0,0.0,232637.0,347370.0,167449.0,350526.0,0,1,1,0,14,24,none,8,0.229,1529063.0,0.756,0.0,0.295,0.964,0.571,4175524.0,-2.448,0.08,0,62
487,2025-08,27,worker,6100673.0,4311394.0,3204690.0,23581969.0,20,9,19,599200.0,0.501,198545.0,1191002.0,281563.0,147619.0,329594.0,8687.0,998073.0,0,1,0,0,30,11,none,7,0.525,1789279.0,0.707,3.865,0.171,1.451,1.0,6408321.0,0.403,0.599,0,25
488,2025-08,23,student,2100716.0,1376875.0,930922.0,9987136.0,16,6,21,125738.0,0.309,49756.0,221998.0,241966.0,87888.0,57497.0,54680.0,318174.0,0,130,1,0,30,22,pre_holiday,8,0.443,723841.0,0.655,4.754,0.124,1.439,0.727,2385298.0,0.142,0.535,0,83
489,2025-08,32,worker,5290018.0,4440873.0,1419785.0,10498980.0,19,1,22,135928.0,0.249,462327.0,819559.0,224401.0,0.0,111954.0,224166.0,486346.0,2,1,0,0,30,15,none,0,0.268,849145.0,0.839,1.985,0.301,0.915,0.826,3071507.0,-1.119,0.246,0,101
490,2025-08,30,worker,10204301.0,6986118.0,2494127.0,0.0,17,3,24,714212.0,0.381,847847.0,638562.0,858396.0,0.0,520051.0,0.0,1093819.0,0,1,0,0,30,21,none,5,0.244,3218183.0,0.685,0.0,0.132,1.087,0.68,10432015.0,1.407,0.803,0,53
491,2025-08,37,family,24004824.0,16179141.0,6046576.0,0.0,25,3,23,579459.0,-0.771,2153759.0,3351836.0,2317936.0,257106.0,1293760.0,891021.0,3360659.0,2,1,0,0,30,29,none,8,0.252,7825683.0,0.674,0.0,0.358,1.116,1.042,27501894.0,-1.791,0.143,0,85
492,2025-08,33,worker,9774666.0,7191256.0,3455270.0,0.0,15,4,28,212759.0,-0.754,354031.0,1388672.0,594706.0,373868.0,610696.0,589423.0,870658.0,0,1,0,1,30,29,none,14,0.353,2583410.0,0.736,0.0,0.343,1.16,0.517,7532730.0,-1.183,0.235,0,43
493,2025-08,35,worker,4451959.0,4338381.0,1267482.0,17481303.0,15,3,16,17766.0,0.016,339899.0,533219.0,387661.0,312421.0,349006.0,200819.0,502850.0,1,1,1,0,14,17,none,16,0.285,113578.0,0.974,3.927,0.175,0.805,0.882,5061656.0,1.338,0.792,0,91
494,2025-08,26,worker,9186392.0,4767247.0,1714446.0,28681614.0,20,5,21,711728.0,-0.039,503434.0,1420918.0,0.0,99607.0,505255.0,71975.0,396528.0,0,1,0,1,30,28,none,1,0.187,4419145.0,0.519,3.122,0.254,1.323,0.909,8022484.0,1.592,0.831,1,1
495,2025-08,30,family,15294752.0,12778437.0,4169392.0,0.0,25,1,27,915193.0,0.311,780244.0,4341258.0,607297.0,124085.0,1170420.0,307164.0,0.0,0,1,0,1,30,21,holiday_week,3,0.273,2516315.0,0.835,0.0,0.162,0.925,0.893,14487122.0,-1.364,0.204,0,106
496,2025-08,38,worker,20452170.0,8917644.0,0.0,29082272.0,21,6,28,2299825.0,0.059,0.0,2060451.0,1147556.0,0.0,1191953.0,0.0,1156602.0,0,346,1,0,30,8,holiday_week,9,0.0,11534527.0,0.436,1.422,0.031,1.147,0.724,16200471.0,0.398,0.598,0,49
497,2025-08,29,worker,5897280.0,4438239.0,1939536.0,0.0,19,3,22,82565.0,0.312,57321.0,922545.0,383319.0,206774.0,639918.0,165127.0,344742.0,0,160,0,1,30,28,none,5,0.329,1459040.0,0.753,0.0,0.179,1.101,0.826,6193053.0,-1.335,0.208,0,64
498,2025-08,23,worker,8565584.0,8190946.0,2686343.0,0.0,13,3,15,760053.0,-0.511,414443.0,2208132.0,833023.0,92109.0,186050.0,426142.0,436660.0,0,1,0,1,30,4,none,8,0.314,374638.0,0.956,0.0,0.286,0.851,0.812,8781161.0,-0.338,0.416,0,97
499,2025-08,34,worker,17841690.0,14153818.0,4311931.0,0.0,16,4,25,968919.0,0.045,1568438.0,3279394.0,1273719.0,1400639.0,166140.0,166717.0,2167602.0,0,1,0,0,30,14,none,0,0.242,3687872.0,0.793,0.0,0.344,0.935,0.615,20673281.0,0.247,0.561,0,10
500,2025-08,34,worker,11495801.0,8571198.0,6649304.0,53282463.0,14,3,21,147695.0,-0.553,1290810.0,1226982.0,1653671.0,55841.0,569829.0,911318.0,242101.0,3,1,1,0,30,4,none,12,0.578,2924604.0,0.746,4.635,0.283,1.446,0.636,12830362.0,0.961,0.723,0,113
